user_id,course_name
54594260.16320229,grammar
17695594.1632025444,powerpoint2016
17695594.1632025444,powerpoint2013
5558481.163159078,macosbasics
5558481.163159078,mobile-device-tips
5558481.163159078,linux-mint-resources
5558481.163159078,word2013
5558481.163159078,windowsbasics
5558481.163159078,grammar
5558481.163159078,ged-prep-resources
33505051.1632034073,chrome
33505051.1632034073,blogbasics
33505051.1632034073,digitalphotography
33505051.1632034073,wordpress-resources
44945829.16320497,word
44945829.16320497,word2013
44945829.16320497,info
26361551.1632053778,word-tips
26361551.1632053778,wordxp
19515000.1632057201,word
19515000.1632057201,excel
19668324.163205765,word2010
19668324.163205765,word2013
55330607.16320587,readingactivities
55330607.16320587,powerpoint-tips
39255745.1632061903,powerpoint2016
39255745.1632061903,word2016
36769494.16320632,basic-html
36769494.16320632,communication-playlist-lessons
736098.1632063237,word
736098.1632063237,excel2016
736098.1632063237,excel
736098.1632063237,access
29621653.1632064180,excel
29621653.1632064180,powerpoint
4577863.163206769,digitalphotography
4577863.163206769,photoshopbasics
38618552.1632075180,mousetutorial
38618552.1632075180,computerbasics
40708425.1632075530,decimals
40708425.1632075530,writing-skills
33684471.1632079215,macosbasics
33684471.1632079215,excel2016
259212.1632079607,excel2016
259212.1632079607,excel
17009588.1632080748,computerbasics
17009588.1632080748,basic-computer-skills
8858004.1632084612,excel
8858004.1632084612,powerpoint
19081484.1631920309,word
19081484.1631920309,excel
44787173.1632086258,word
44787173.1632086258,buying-computers
15611186.1632087556,access2016
15611186.1632087556,access
34733594.1632093549,thenow
34733594.1632093549,digital-media-literacy
4583503.163209379,facebook101
4583503.163209379,youtube
35260112.1630607095,word
35260112.1630607095,excel
44169736.1632094546,word2016
44169736.1632094546,word2013
13904645.16320991,powerpoint2016
13904645.16320991,powerpoint
13904645.16320991,word2016
13904645.16320991,excel2016
38843600.16320999,word
38843600.16320999,word-tips
38843600.16320999,excelxp
42334506.1632100106,powerpoint2016
42334506.1632100106,excel2016
37803827.16321037,word2016
37803827.16321037,computerbasics
37803827.16321037,excel2016
37803827.16321037,word
14307624.1632105685,excelformulas
14307624.1632105685,excel-tips
55511770.16321095,computerbasics
55511770.16321095,powerpoint
7973371.163211165,business-communication
7973371.163211165,email101
36773757.1632113539,computerbasics
36773757.1632113539,word2003
48963699.1632114010,internetbasics
48963699.1632114010,computerbasics
25886224.1632115908,computerbasics
25886224.1632115908,googlespreadsheets
25886224.1632115908,excel2013
25886224.1632115908,google-maps
8103184.1632117174,gcfteacherguides
8103184.1632117174,word-tips
33669060.16321177,access2013
33669060.16321177,access2010
45406428.1632118431,windows10
45406428.1632118431,word2016
45406428.1632118431,powerpoint2016
13843881.1632124214,business-communication
13843881.1632124214,word
42774016.16321275,jobsuccess
42774016.16321275,internetsafetyforkids
16804233.163213138,computerbasics
16804233.163213138,typing
16804233.163213138,internetbasics
26988919.163213767,basic-computer-skills
26988919.163213767,computerbasics
22859240.1632138856,word2016
22859240.1632138856,typing
8458472.1632142643,googledocuments
8458472.1632142643,word
25396727.163214307,computerbasics
25396727.163214307,typing
25396727.163214307,windowsbasics
10851004.1632143292,googledocuments
10851004.1632143292,googleslides
57135598.1632143304,search-better-2018
57135598.1632143304,internetbasics
41123545.1632143926,creativity
41123545.1632143926,design-in-the-world-around-us
45256771.1632143971,computer-science
45256771.1632143971,jobsuccess
29318635.1632144068,word
29318635.1632144068,excel
12064272.163214458,windowsbasics
12064272.163214458,searchbetter
4875821.1632145151,business-communication
4875821.1632145151,excelformulas
35638008.1632145345,word2016
35638008.1632145345,word
34267031.1632145915,excel
34267031.1632145915,excel2016
31331845.1626361394,powerpoint2016
31331845.1626361394,imageediting101
31331845.1626361394,algebra-topics
31331845.1626361394,computer-science
31331845.1626361394,typing
31331845.1626361394,info
31331845.1626361394,word
31331845.1626361394,computerbasics
31331845.1626361394,excel2016
29099881.1632146382,excelformulas
29099881.1632146382,access2013
48423588.1632146388,word2013
48423588.1632146388,googledocuments
16397331.163214829,windowsbasics
16397331.163214829,osxbasics
16397331.163214829,word2010
16397331.163214829,windowsxp
11907028.163214866,word
11907028.163214866,word2016
3731163.1632149080,computerbasics
3731163.1632149080,typing
52487052.16321503,word2013
52487052.16321503,computerbasics
52487052.16321503,typing
52487052.16321503,business-communication
14956481.1632151295,word
14956481.1632151295,powerpoint2016
42121536.163215145,word2010
42121536.163215145,excel2016
17469040.1632151542,searchbetter
17469040.1632151542,digital-media-literacy
55504224.1632151624,computerbasics
55504224.1632151624,powerpoint2016
35479536.1632152181,windowsbasics
35479536.1632152181,typing
35479536.1632152181,word
37764603.16321524,word
37764603.16321524,excel2013
10454710.163215278,word
10454710.163215278,excel
10458713.1632154115,email101
10458713.1632154115,techsavvy
20124949.1632155005,windowsxp
20124949.1632155005,windowsbasics
45546469.16321552,word2016
45546469.16321552,word
51263838.1632155323,googledocuments
51263838.1632155323,googleslides
29294058.1632155316,word2013
29294058.1632155316,search-better-2018
29294058.1632155316,word2010
54447747.1632156403,googledocuments
54447747.1632156403,googlespreadsheets
29492409.1632158638,computerbasics
29492409.1632158638,excel
11352145.163120627,business-communication
11352145.163120627,internetsafetyforkids
9098178.163215972,googledocuments
9098178.163215972,googlespreadsheets
55749044.1632159918,googledocuments
55749044.1632159918,googleslides
5909003.1632160995,online-money-tips
5909003.1632160995,word2010
49298774.1632161106,computerbasics
49298774.1632161106,windowsbasics
24743928.1632161293,word
24743928.1632161293,word2013
16800299.163216174,word
16800299.163216174,computerbasics
18973630.1632162745,word
18973630.1632162745,powerpoint
25879221.1632162801,word2016
25879221.1632162801,word
25879221.1632162801,powerpoint
25879221.1632162801,excel2016
26075146.163216334,word2016
26075146.163216334,powerpoint2016
30675839.1632163410,digital-media-literacy
30675839.1632163410,searchbetter
331789.1632163939,excel2016
331789.1632163939,excel
1842493.1632164128,word2013
1842493.1632164128,publisher2010
25015453.1632164175,word2016
25015453.1632164175,powerpoint
17040132.1632165228,mousetutorial
17040132.1632165228,typing
17040132.1632165228,computerbasics
1318338.1632166123,googledocuments
1318338.1632166123,googleslides
3025096.1556206443,computerbasics
3025096.1556206443,windows10
48430363.16321763,windowsbasics
48430363.16321763,osxbasics
32930064.163218606,computerbasics
32930064.163218606,windowsbasics
22719292.1632183984,thenow
22719292.1632183984,instagram
22719292.1632183984,facebook101
39930010.1632184899,computerbasics
39930010.1632184899,windowsbasics
10834056.1632186721,excel2013
10834056.1632186721,powerpoint2016
30454724.1632188834,mousetutorial
30454724.1632188834,googledocuments
30454724.1632188834,techsavvy
30454724.1632188834,typing
30454724.1632188834,windowsbasics
9924974.1632190599,computerbasics
9924974.1632190599,windows10
43861554.16321917,word2016
43861554.16321917,word2010
513936.1632280221,excel2007
513936.1632280221,computerbasics
48363384.1632196,word2013
48363384.1632196,word2016
44080815.1631433551,computerbasics
44080815.1631433551,macosbasics
44080815.1631433551,basic-computer-skills
44080815.1631433551,access2007
21207652.1607892810,googledocuments
21207652.1607892810,googleslides
21207652.1607892810,google-forms
21207652.1607892810,google-classroom
42309040.163219854,word2016
42309040.163219854,excel
42309040.163219854,excel-tips
53574621.1632205172,computerbasics
53574621.1632205172,internetsafety
17719312.1632211486,word2016
17719312.1632211486,word2013
31549349.1632214969,computerbasics
31549349.1632214969,internetbasics
20851169.1632217276,computerbasics
20851169.1632217276,typing
20851169.1632217276,mousetutorial
20851169.1632217276,computer-science
20851169.1632217276,internetsafety
20851169.1632217276,basic-computer-skills
20851169.1632217276,windowsbasics
20851169.1632217276,windows10
20851169.1632217276,techsavvy
20851169.1632217276,word
8521065.1538825747,word2016
8521065.1538825747,excel
8521065.1538825747,powerpoint2016
22865455.1632218251,computerbasics
22865455.1632218251,internetsafety
54400593.16322221,word2010
54400593.16322221,word2013
54400593.16322221,wordxp
54400593.16322221,word2000
54400593.16322221,word2016
54400593.16322221,word2007
37391535.1630495977,search-better-2018
37391535.1630495977,access2016
53957874.163222365,excelformulas
53957874.163222365,gmail
33373981.1632224825,powerpoint
33373981.1632224825,powerpoint2016
44183384.16322285,excelformulas
44183384.16322285,powerpoint2016
47660984.1632229599,thenow
47660984.1632229599,internetsafety
47660984.1632229599,word2016
40673233.163222976,word2016
40673233.163222976,info
26351140.16322304,word
26351140.16322304,powerpoint
42412686.1632241280,computerbasics
42412686.1632241280,computers-playlist-lessons
42412686.1632241280,computer-programming-basics
42412686.1632241280,basic-html
42412686.1632241280,multiplicationdivision
51777693.1632230564,windowsbasics
51777693.1632230564,word2016
51777693.1632230564,computerbasics
52221456.1632230672,excel
52221456.1632230672,imageediting101
14098621.163223209,digital-media-literacy
14098621.163223209,facebook101
14098621.163223209,pinterest
37907184.163223214,computer-science
37907184.163223214,beginning-graphic-design
24960062.1632235337,googledocuments
24960062.1632235337,googleslides
4680669.1632235520,computerbasics
4680669.1632235520,buying-computers
55181649.16322371,jobsearchandnetworking
55181649.16322371,jobsuccess
55181649.16322371,workplacebasics
55181649.16322371,coverletters
11914115.1632237318,word2013
11914115.1632237318,googledocuments
46690594.1632237481,word2016
46690594.1632237481,word2013
25134167.163223904,powerpoint2016
25134167.163223904,powerpoint2010
51451519.16322397,googleslides
51451519.16322397,business-communication
51451519.16322397,word
51451519.16322397,googledocuments
55750755.1632239965,powerpoint
55750755.1632239965,business-communication
16004690.1632158646,word
16004690.1632158646,excel
31293494.1632243884,googleslides
31293494.1632243884,googledocuments
11164579.163224492,business-communication
11164579.163224492,internetsafetyforkids
38727094.1632245519,computerbasics
38727094.1632245519,info
38727094.1632245519,windowsbasics
1840427.1632248059,thenow
1840427.1632248059,instagram
1840427.1632248059,computerbasics
1840427.1632248059,facebook101
47195352.1632248266,technology-buying-guide
47195352.1632248266,info
50676817.1632248512,windowsbasics
50676817.1632248512,word2010
18900465.1632248552,word2013
18900465.1632248552,googledocuments
24364841.16322496,computerbasics
24364841.16322496,jobsuccess
24364841.16322496,moneybasics
24364841.16322496,workplacebasics
55666327.16322516,excel
55666327.16322516,internetsafety
55666327.16322516,digital-media-literacy
39579537.1632253990,googledocuments
39579537.1632253990,internetsafety
18332268.1632254787,computer-science
18332268.1632254787,computerbasics
20002118.1632255645,googledocuments
20002118.1632255645,googlespreadsheets
44753317.1632256318,onedrive
44753317.1632256318,computerbasics
44753317.1632256318,powerpoint
44753317.1632256318,word
52707829.163225845,word2016
52707829.163225845,excel2016
27073231.1632259415,word
27073231.1632259415,using-the-web-to-get-stuff-done
8010118.1632263540,excel2013
8010118.1632263540,excel2016
5136734.1632264415,communicationskills
5136734.1632264415,beginning-a-new-career
48878218.1632265521,word
48878218.1632265521,word2016
48878218.1632265521,powerpoint
8135379.1632273772,computerbasics
8135379.1632273772,basic-computer-skills
8135379.1632273772,mousetutorial
8135379.1632273772,internetbasics
57321966.16322784,email101
57321966.16322784,gmail
5847500.1632286352,windowsbasics
5847500.1632286352,word
40897601.1632289065,excelxp
40897601.1632289065,powerpoint
3064108.1632294069,excelxp
3064108.1632294069,excel2013
26182074.1629944234,youtube
28196209.163223702,email101
28196209.163223702,business-communication
39153293.1632299842,typing
39153293.1632299842,computerbasics
39153293.1632299842,basic-computer-skills
39153293.1632299842,word
39153293.1632299842,word2013
13453970.1632300541,computerbasics
13453970.1632300541,excel2016
15107591.1632303913,techsavvy
15107591.1632303913,email101
15507612.163230926,internetbasics
15507612.163230926,email101
24002222.1632309337,excelformulas
24002222.1632309337,excel2010
53927462.16323104,windows8
53927462.16323104,windows10
2719563.163231516,computerbasics
2719563.163231516,gmail
2719563.163231516,google-tips
2719563.163231516,googledocuments
20113129.16323155,computerbasics
20113129.16323155,word2013
19923202.163231608,windowsbasics
19923202.163231608,computerbasics
1296354.1632316499,computerbasics
1296354.1632316499,internetbasics
47664891.1632317644,word
47664891.1632317644,word-tips
47664891.1632317644,gcfteacherguides
30305224.1632319432,word2016
30305224.1632319432,excel
1550597.1632319548,business-communication
1550597.1632319548,word2013
16918896.1632319542,googlespreadsheets
16918896.1632319542,googledocuments
13737567.1632319809,computerbasics
13737567.1632319809,mousetutorial
13737567.1632319809,word2016
5480987.1632319960,word2010
5480987.1632319960,powerpoint2010
10630676.163232042,computerbasics
10630676.163232042,word2013
241775.1632321447,computerbasics
241775.1632321447,powerpoint2016
10919417.16323226,computerbasics
10919417.16323226,windowsbasics
17983356.163232468,word2016
17983356.163232468,learnenglish
20420008.1632327532,coverletters
20420008.1632327532,word2016
35784156.1632327623,excelformulas
35784156.1632327623,excel2016
28924297.1632327687,word2010
28924297.1632327687,windowsxp
28924297.1632327687,wordxp
27631737.1632327768,computerbasics
27631737.1632327768,buying-computers
10886617.163232885,word2016
10886617.163232885,excel2016
23332435.16323289,computerbasics
23332435.16323289,windows10
17212854.163232915,powerpoint2016
17212854.163232915,powerpoint2010
21021400.1632329455,excel
21021400.1632329455,powerpoint
56128487.1632330162,buying-smartphones
56128487.1632330162,jobsearchandnetworking
29357507.1632330941,powerpoint
29357507.1632330941,word2010
34575882.16323318,word2010
34575882.16323318,word2016
37607601.163233325,gmail
37607601.163233325,googledocuments
25041422.1632334565,excel2013
25041422.1632334565,excel2016
23819292.163233478,excel2016
23819292.163233478,excelformulas
36541072.163233615,info
36541072.163233615,chrome
49698672.1632338235,powerpoint2010
49698672.1632338235,excel2010
24185854.1632338783,basic-computer-skills
24185854.1632338783,techsavvy
1010023.1632339212,word2013
1010023.1632339212,googledocuments
54077981.16323403,powerpoint2013
54077981.16323403,powerpoint-tips
15402271.1632341211,excel2016
15402271.1632341211,excel-tips
20877517.1632341841,chrome
20877517.1632341841,googledocuments
51159738.1632342437,word2013
51159738.1632342437,powerpoint2013
32699658.1632343324,internetbasics
32699658.1632343324,email101
32699658.1632343324,beyondemail
32699658.1632343324,computerbasics
25488334.1632343981,word
25488334.1632343981,excelformulas
23364667.1632344530,excel2016
23364667.1632344530,gmail
8185857.1632345264,basic-computer-skills
8185857.1632345264,computerbasics
20252464.16323467,googledocuments
20252464.16323467,google-classroom
45248033.163235135,word2010
45248033.163235135,powerpoint2010
32760162.163235784,excelxp
32760162.163235784,wordxp
14156772.163235933,wordxp
14156772.163235933,word2016
25793017.16323609,word2016
25793017.16323609,excelformulas
3414918.1632361368,word2016
3414918.1632361368,word
57452839.16323624,wordxp
57452839.16323624,excelxp
25851600.163241744,onedrive
25851600.163241744,email101
25851600.163241744,word2016
6581715.1632368089,word-tips
6581715.1632368089,excel-tips
1140159.1632368285,computerbasics
1140159.1632368285,typing
4860160.1632368490,excel2016
4860160.1632368490,powerpoint2013
4887379.163236946,computerbasics
4887379.163236946,powerpoint2016
18411612.163237125,computerbasics
18411612.163237125,windows10
36011738.163237184,word2016
36011738.163237184,powerpoint2016
5272803.1632375058,computerbasics
5272803.1632375058,internetbasics
5272803.1632375058,windows10
5272803.1632375058,word2016
14156698.163237816,grammar
14156698.163237816,computerbasics
14156698.163237816,word-tips
11476718.1632379265,word
11476718.1632379265,access2016
22767560.1632380037,internetexplorer
22767560.1632380037,word2016
18212216.1631519104,excel2013
18212216.1631519104,word2013
31853857.1632384243,computerbasics
31853857.1632384243,beginning-graphic-design
13865869.1632384414,excelxp
13865869.1632384414,email101
30666542.1631004642,excel2016
53254142.16323889,androidbasics
53254142.16323889,internetexplorer
7536467.163238894,excelformulas
7536467.163238894,excel2016
50761446.163238965,techsavvy
50761446.163238965,computerbasics
1638494.163239197,word2010
1638494.163239197,word2013
16822794.1632395846,excel
16822794.1632395846,word
16822794.1632395846,excel2016
36496157.1632398202,word2016
36496157.1632398202,excel2016
22797813.1632400468,windowsbasics
22797813.1632400468,word2016
25103837.16324008,excel2016
25103837.16324008,word2016
3239826.1631618679,search-better-2018
3239826.1631618679,digital-media-literacy
41310597.16324021,wordxp
41310597.16324021,word2013
41310597.16324021,word2010
41310597.16324021,word
41310597.16324021,word2016
41310597.16324021,word2007
24447377.1632402375,googledocuments
24447377.1632402375,googlespreadsheets
12997062.163240397,powerpoint2007
12997062.163240397,powerpoint2016
12451526.1632404272,searchbetter
12451526.1632404272,digital-media-literacy
55216254.1632405485,techsavvy
55216254.1632405485,word2013
55216254.1632405485,word2016
7741479.1632405696,computerbasics
7741479.1632405696,windowsxp
7741479.1632405696,useinformationcorrectly
8767958.1632405806,techsavvy
8767958.1632405806,excel2016
38009384.16322368,grammar
38009384.16322368,writing-skills
8668568.1632408010,digital-media-literacy
8668568.1632408010,googleslides
1886705.1632409081,googlespreadsheets
1886705.1632409081,excel2013
12209497.163240986,excel
12209497.163240986,excelformulas
5575925.1632411778,word2010
5575925.1632411778,wordxp
43139920.1632411880,internetsafety
43139920.1632411880,word2016
7504843.1632412292,word
7504843.1632412292,excel
30817895.1632412351,powerpoint2013
30817895.1632412351,access2016
37930574.1632412479,digital-media-literacy
37930574.1632412479,useinformationcorrectly
51475071.1632413560,creativity
51475071.1632413560,computerbasics
28285246.163241617,computerbasics
28285246.163241617,macosbasics
28285246.163241617,windows10
39654825.160735525,mousetutorial
39654825.160735525,typing
39654825.160735525,searchbetter
29127312.1632417188,computerbasics
29127312.1632417188,macosbasics
29127312.1632417188,windows10
29127312.1632417188,iphonebasics
36923531.1632417427,word2016
36923531.1632417427,word
11559782.1632417496,excel
11559782.1632417496,word
39903436.1632418281,word2010
39903436.1632418281,powerpoint2010
3715947.163241843,computerbasics
3715947.163241843,typing
3715947.163241843,internetbasics
3715947.163241843,search-better-2018
55464391.1632418441,googlespreadsheets
55464391.1632418441,excel2013
19464672.163241975,googledocuments
19464672.163241975,internetsafetyforkids
19464672.163241975,internetsafety
19464672.163241975,useinformationcorrectly
19464672.163241975,search-better-2018
20500578.163242113,internetsafetyforkids
20500578.163242113,computerbasics
47719018.16324211,searchbetter
47719018.16324211,word
31026802.1632421293,internetsafety
31026802.1632421293,googlespreadsheets
28708771.1632426246,excel2016
28708771.1632426246,excelformulas
36088057.16324304,foodandcooking
36088057.16324304,edlall
36698195.1632431424,word2016
36698195.1632431424,excel
3265844.1632432050,word2016
3265844.1632432050,coverletters
49686354.1632432641,computerbasics
49686354.1632432641,resumewriting
39121420.1632435,algebra-topics
39121420.1632435,info
24523925.16324409,word
24523925.16324409,office2000basics
38568488.16324415,microsoftaccount
38568488.16324415,info
43231998.1632445963,word2016
43231998.1632445963,excel2016
18306892.163244843,wordxp
18306892.163244843,powerpoint2016
45580264.16324502,word2016
45580264.16324502,wordxp
23874614.1632450593,onedrive
23874614.1632450593,googleaccount
21734576.163245346,googledocuments
21734576.163245346,word
25879155.16324571,onedrive
25879155.16324571,email101
25879155.16324571,word2016
25879155.16324571,powerpoint2016
29269321.1632459600,excel
29269321.1632459600,word
10684091.1632464593,excel2016
10684091.1632464593,word2016
38116562.1632464834,basic-computer-skills
38116562.1632464834,computerbasics
24391121.1632465134,computerbasics
24391121.1632465134,word2010
7041945.163246641,excelformulas
7041945.163246641,excel
10000430.1632466996,info
10000430.1632466996,computerbasics
10000430.1632466996,windowsbasics
10000430.1632466996,windows10
10491637.1632467509,access2007
10491637.1632467509,access
4827662.163247057,googledocuments
4827662.163247057,word2013
4247155.163210471,excel2010
4247155.163210471,outlook2010
4247155.163210471,computerbasics
4247155.163210471,powerpoint2010
41454631.163247295,internetbasics
41454631.163247295,word2016
41454631.163247295,wordxp
41454631.163247295,computerbasics
41454631.163247295,word2007
41454631.163247295,word2013
3670904.163247783,word2010
3670904.163247783,word-tips
34109969.1632478229,word2016
34109969.1632478229,basic-computer-skills
29486385.1632483184,computerbasics
29486385.1632483184,typing
10197132.163248725,word
10197132.163248725,word2016
10197132.163248725,googledocuments
2520384.1632489158,excel2016
2520384.1632489158,excel2013
33394329.1632246004,info
33394329.1632246004,word2013
33394329.1632246004,word-tips
33394329.1632246004,word
45916357.1632492650,ipadbasics
45916357.1632492650,internetsafety
45916357.1632492650,internetbasics
34077181.1632494603,word2007
34077181.1632494603,basic-computer-skills
34544265.163249485,word2010
34544265.163249485,computerbasics
37206031.163249545,mousetutorial
37206031.163249545,techsavvy
39567479.16324409,windowsbasics
39567479.16324409,osxbasics
2433380.1632496137,computerbasics
2433380.1632496137,word
50869344.16324963,excel2000
50869344.16324963,excel2016
22934796.1632500830,internetbasics
22934796.1632500830,beyondemail
4144803.1632500835,typing
4144803.1632500835,gmail
35607018.16325012,excel2016
35607018.16325012,word2016
47209337.163250245,job-hunt-for-today
47209337.163250245,jobsearchandnetworking
47271273.1632502690,excel
47271273.1632502690,powerpoint
25536888.1632502927,computerbasics
25536888.1632502927,internetbasics
18976602.1632503148,word
18976602.1632503148,beginning-graphic-design
18976602.1632503148,computerbasics
18976602.1632503148,typing
18976602.1632503148,androidbasics
18976602.1632503148,google-tips
18976602.1632503148,moneybasics
10207514.1632508915,powerpoint2013
10207514.1632508915,powerpoint2016
33884976.1632509300,windowsbasics
33884976.1632509300,word2010
37568062.1632512914,word2010
37568062.1632512914,techsavvy
35315200.163250975,jobsuccess
35315200.163250975,moneybasics
21660632.1632424187,windowsbasics
21660632.1632424187,email101
34823271.1632524844,googledriveanddocs
34823271.1632524844,googleslides
33988633.1628700833,access2013
33988633.1628700833,access
40769064.1632532049,excel2016
40769064.1632532049,percents
27704840.163253408,email101
27704840.163253408,internetbasics
26190714.1632535042,email101
26190714.1632535042,useinformationcorrectly
15716565.163253913,googledocuments
15716565.163253913,computerbasics
28967663.163254227,word2016
28967663.163254227,word2010
55011114.1604299944,powerpoint2000
55011114.1604299944,powerpointxp
35397158.1632548628,powerpoint2016
35397158.1632548628,powerpoint2010
46564840.1632368909,computerbasics
46564840.1632368909,internetbasics
46564840.1632368909,windows10
46564840.1632368909,word2016
41933290.1632549404,computerbasics
41933290.1632549404,word2010
51927589.1632549720,computerbasics
51927589.1632549720,word2016
32344192.163255095,word
32344192.163255095,powerpoint2013
53051912.1632556529,powerpoint2010
53051912.1632556529,access2013
35909227.1632561410,word
35909227.1632561410,word2013
44536025.1632562189,excel2016
44536025.1632562189,info
44536025.1632562189,powerpoint2016
37721444.1632578877,beginning-graphic-design
37721444.1632578877,creativity
20588229.1632581878,computerbasics
20588229.1632581878,basic-computer-skills
20588229.1632581878,windowsbasics
20588229.1632581878,info
4342205.1632582385,computer-science
4342205.1632582385,word2013
13593724.163258933,computerbasics
13593724.163258933,basic-computer-skills
36712126.1632589754,powerpoint2013
36712126.1632589754,excelformulas
18655091.163241334,word-tips
18655091.163241334,word2013
14354177.1632595674,word
14354177.1632595674,excel
55464065.16326017,mousetutorial
55464065.16326017,computerbasics
9792032.1632608874,business-communication
9792032.1632608874,jobsearchandnetworking
29246173.163260996,word2016
29246173.163260996,access2013
16302513.16326189,windows10
16302513.16326189,computerbasics
57148352.1632621817,word
57148352.1632621817,excel
16226192.1576041041,excel2016
16226192.1576041041,excelformulas
16226192.1576041041,word2010
5685934.1632625504,word
5685934.1632625504,word2016
9812858.1632627125,percents
9812858.1632627125,access2016
46816995.16326309,excelformulas
46816995.16326309,excelxp
4652545.1632374,computerbasics
4652545.1632374,techsavvy
4652545.1632374,windowsbasics
35381238.16326338,word2016
35381238.16326338,powerpoint2016
52718597.163263775,computerbasics
52718597.163263775,excel2016
52718597.163263775,word2016
52718597.163263775,beginning-graphic-design
47330217.1632639078,powerpoint2010
47330217.1632639078,internetbasics
2203846.1632640128,access
2203846.1632640128,access2016
4393173.1632647549,excel2016
4393173.1632647549,word
51743125.163264856,word2003
51743125.163264856,word2010
23276343.1632653953,gcfteacherguides
23276343.1632653953,googledocuments
771764.1632654785,computerbasics
771764.1632654785,internetsafety
37600889.1632660065,windowsbasics
37600889.1632660065,windows8
3937691.1632663125,word
3937691.1632663125,powerpoint
3937691.1632663125,googledocuments
3937691.1632663125,snapchat
3937691.1632663125,blogbasics
3937691.1632663125,whatsapp
48244043.1632677620,googledocuments
48244043.1632677620,internetsafetyforkids
48244043.1632677620,internetbasics
48244043.1632677620,googledriveanddocs
48244043.1632677620,computerbasics
45990864.1632680926,windowsbasics
45990864.1632680926,word2010
57989449.16326839,excel2010
57989449.16326839,excel2013
57989449.16326839,info
57989449.16326839,internetbasics
57989449.16326839,excel2016
27377502.1632684182,word2016
27377502.1632684182,powerpoint2016
8543848.1632692347,word
8543848.1632692347,googledocuments
34367243.1632685492,techsavvy
34367243.1632685492,computerbasics
33750697.1632689362,word2016
33750697.1632689362,wordxp
48032566.16326952,computer-programming-basics
48032566.16326952,computerbasics
3167023.1632099915,youtube
3167023.1632099915,info
43797153.1632701473,excel2016
43797153.1632701473,word2016
48922465.1632705510,powerpointxp
48922465.1632705510,powerpoint2013
48922465.1632705510,powerpoint
51987421.1632708069,powerpoint
51987421.1632708069,techsavvy
44658782.1632708096,technology-buying-guide
44658782.1632708096,computerbasics
51706145.1632709483,computerbasics
51706145.1632709483,internetbasics
5292531.163271511,word
5292531.163271511,word2016
5292531.163271511,computerbasics
5292531.163271511,publisher2010
5292531.163271511,excel
5292531.163271511,powerpoint
5292531.163271511,excelformulas
5292531.163271511,excel2016
5292531.163271511,internetbasics
39878161.16327181,word2000
39878161.16327181,word2016
28871334.1632719519,internetsafety
28871334.1632719519,communicationskills
50153089.1632721279,windowsxp
50153089.1632721279,word2003
50153089.1632721279,excelxp
50153089.1632721279,excel2007
50153089.1632721279,excel2013
16949810.1632724587,excel2007
16949810.1632724587,excel
49487644.1632724893,computerbasics
49487644.1632724893,word2013
49487644.1632724893,powerpoint2003
26406339.1632726046,word2016
26406339.1632726046,percents
7437626.1632727960,googlespreadsheets
7437626.1632727960,excelformulas
51741578.16327298,word2010
51741578.16327298,windowsbasics
15848229.1632732821,computerbasics
15848229.1632732821,word2016
33422881.1630404958,word2010
33422881.1630404958,excelformulas
12772996.163248785,powerpoint
12772996.163248785,powerpoint2013
38420161.1632749354,word2016
38420161.1632749354,excel2016
7539826.163274977,excel2013
7539826.163274977,excel2016
49488013.16327505,windowsbasics
49488013.16327505,osxbasics
38865270.16327506,mousetutorial
38865270.16327506,computerbasics
38865270.16327506,word2016
38865270.16327506,internetbasics
14965442.1632750741,word2016
14965442.1632750741,word
23594206.16327509,word
23594206.16327509,word2016
34495713.1536158890,word2016
34495713.1536158890,excel2016
47647634.1632615258,word2010
47647634.1632615258,thenow
51937704.1632751997,windowsbasics
51937704.1632751997,powerpointxp
12815872.163275264,googledocuments
12815872.163275264,googlespreadsheets
23845086.1632752771,basic-computer-skills
23845086.1632752771,computerbasics
23845086.1632752771,windows10
23845086.1632752771,onedrive
31939223.163275287,windowsbasics
31939223.163275287,word2010
32249298.1632753027,computerbasics
32249298.1632753027,internetbasics
50937298.16327497,computerbasics
50937298.16327497,mousetutorial
50937298.16327497,typing
50937298.16327497,windows10
31027872.1632753366,googledocuments
31027872.1632753366,googlespreadsheets
39581301.163275406,word2016
39581301.163275406,word2013
39581301.163275406,googlespreadsheets
22714003.16327548,internetsafety
22714003.16327548,word
49018972.16327553,googledocuments
49018972.16327553,googlespreadsheets
9276019.1632756477,googleaccount
9276019.1632756477,typing
45832888.1632756507,excel
45832888.1632756507,powerpoint
40229458.1632756640,googleslides
40229458.1632756640,internetbasics
6826652.163275713,computerbasics
6826652.163275713,powerpoint
6826652.163275713,word2016
6826652.163275713,powerpoint2013
6826652.163275713,powerpoint2016
6826652.163275713,powerpoint2010
48404564.1632758,computerbasics
48404564.1632758,windowsbasics
41122150.1632758079,computerbasics
41122150.1632758079,typing
32755903.1632758168,windowsbasics
32755903.1632758168,osxbasics
32755903.1632758168,wordxp
16306344.1632758321,iphonebasics
16306344.1632758321,computerbasics
44451650.1632758345,word2010
44451650.1632758345,techsavvy
40141935.1632758680,windows7
40141935.1632758680,windowsbasics
20225018.1632758876,access2013
20225018.1632758876,access
18508744.163275927,word
18508744.163275927,powerpoint
33577877.1632759413,windowsbasics
33577877.1632759413,word2013
24411734.163275983,computerbasics
24411734.163275983,mousetutorial
24411734.163275983,email101
